forecast_month,product_id,customer_id,forecast_quantity,forecast_version
2025-02-01,126,10,334,Current
2025-02-01,126,11,369,Current
2025-02-01,126,12,334,Current
2025-02-01,126,13,178,Current
2025-02-01,126,14,296,Current
2025-02-01,126,15,211,Current
2025-02-01,127,1,578,Current
2025-02-01,127,2,245,Current
2025-02-01,127,3,424,Current
2025-02-01,127,4,457,Current
2025-02-01,127,5,247,Current
2025-02-01,127,6,263,Current
2025-02-01,127,7,226,Current
2025-02-01,127,8,304,Current
2025-02-01,127,9,581,Current
2025-02-01,127,10,437,Current
2025-02-01,127,11,428,Current
2025-02-01,127,12,325,Current
2025-02-01,127,13,179,Current
2025-02-01,127,14,311,Current
2025-02-01,127,15,250,Current
2025-02-01,128,1,666,Current
2025-02-01,128,2,298,Current
2025-02-01,128,3,401,Current
2025-02-01,128,4,366,Current
2025-02-01,128,5,221,Current
2025-02-01,128,6,260,Current
2025-02-01,128,7,218,Current
2025-02-01,128,8,266,Current
2025-02-01,128,9,555,Current
2025-02-01,128,10,399,Current
2025-02-01,128,11,327,Current
2025-02-01,128,12,384,Current
2025-02-01,128,13,177,Current
2025-02-01,128,14,286,Current
2025-02-01,128,15,264,Current
2025-02-01,129,1,986,Current
2025-02-01,129,2,311,Current
2025-02-01,129,3,472,Current
2025-02-01,129,4,410,Current
2025-02-01,129,5,222,Current
2025-02-01,129,6,231,Current
2025-02-01,129,7,265,Current
2025-02-01,129,8,275,Current
2025-02-01,129,9,429,Current
2025-02-01,129,10,447,Current
2025-02-01,129,11,494,Current
2025-02-01,129,12,372,Current
2025-02-01,129,13,217,Current
2025-02-01,129,14,404,Current
2025-02-01,129,15,404,Current
2025-02-01,130,1,644,Current
2025-02-01,130,2,292,Current
2025-02-01,130,3,462,Current
2025-02-01,130,4,437,Current
2025-02-01,130,5,270,Current
2025-02-01,130,6,258,Current
2025-02-01,130,7,255,Current
2025-02-01,130,8,311,Current
2025-02-01,130,9,552,Current
2025-02-01,130,10,405,Current
2025-02-01,130,11,392,Current
2025-02-01,130,12,305,Current
2025-02-01,130,13,198,Current
2025-02-01,130,14,347,Current
2025-02-01,130,15,299,Current
2025-02-01,132,1,768,Current
2025-02-01,132,2,323,Current
2025-02-01,132,3,476,Current
2025-02-01,132,4,495,Current
2025-02-01,132,5,242,Current
2025-02-01,132,6,363,Current
2025-02-01,132,7,241,Current
2025-02-01,132,8,310,Current
2025-02-01,132,9,505,Current
2025-02-01,132,10,500,Current
2025-02-01,132,11,439,Current
2025-02-01,132,12,419,Current
2025-02-01,132,13,181,Current
2025-02-01,132,14,324,Current
2025-02-01,132,15,277,Current
2025-02-01,133,1,1010,Current
2025-02-01,133,2,323,Current
2025-02-01,133,3,498,Current
2025-02-01,133,4,844,Current
2025-02-01,133,5,287,Current
2025-02-01,133,6,379,Current
2025-02-01,133,7,312,Current
2025-02-01,133,8,354,Current
2025-02-01,133,9,596,Current
2025-02-01,133,10,497,Current
2025-02-01,133,11,530,Current
2025-02-01,133,12,426,Current
2025-02-01,133,13,398,Current
2025-02-01,133,14,391,Current
2025-02-01,133,15,332,Current
2025-02-01,134,1,848,Current
2025-02-01,134,2,359,Current
2025-02-01,134,3,574,Current
2025-02-01,134,4,599,Current
2025-02-01,134,5,293,Current
2025-02-01,134,6,370,Current
2025-02-01,134,7,337,Current
2025-02-01,134,8,398,Current
2025-02-01,134,9,585,Current
2025-02-01,134,10,586,Current
2025-02-01,134,11,435,Current
2025-02-01,134,12,455,Current
2025-02-01,134,13,238,Current
2025-02-01,134,14,480,Current
2025-02-01,134,15,318,Current
2025-02-01,135,1,704,Current
2025-02-01,135,2,382,Current
2025-02-01,135,3,462,Current
2025-02-01,135,4,528,Current
2025-02-01,135,5,288,Current
2025-02-01,135,6,337,Current
2025-02-01,135,7,257,Current
2025-02-01,135,8,296,Current
2025-02-01,135,9,495,Current
2025-02-01,135,10,545,Current
2025-02-01,135,11,418,Current
2025-02-01,135,12,411,Current
2025-02-01,135,13,156,Current
2025-02-01,135,14,330,Current
2025-02-01,135,15,320,Current
2025-02-01,136,1,651,Current
2025-02-01,136,2,363,Current
2025-02-01,136,3,512,Current
2025-02-01,136,4,485,Current
2025-02-01,136,5,275,Current
2025-02-01,136,6,324,Current
2025-02-01,136,7,254,Current
2025-02-01,136,8,369,Current
2025-02-01,136,9,507,Current
2025-02-01,136,10,484,Current
2025-02-01,136,11,474,Current
2025-02-01,136,12,393,Current
2025-02-01,136,13,182,Current
2025-02-01,136,14,363,Current
2025-02-01,136,15,281,Current
2025-02-01,137,1,728,Current
2025-02-01,137,2,353,Current
2025-02-01,137,3,472,Current
2025-02-01,137,4,487,Current
2025-02-01,137,5,299,Current
2025-02-01,137,6,323,Current
2025-02-01,137,7,273,Current
2025-02-01,137,8,543,Current
2025-02-01,137,9,647,Current
2025-02-01,137,10,582,Current
2025-02-01,137,11,573,Current
2025-02-01,137,12,396,Current
2025-02-01,137,13,216,Current
2025-02-01,137,14,363,Current
2025-02-01,137,15,300,Current
2025-02-01,138,1,768,Current
2025-02-01,138,2,332,Current
2025-02-01,138,3,436,Current
2025-02-01,138,4,468,Current
2025-02-01,138,5,307,Current
2025-02-01,138,6,335,Current
2025-02-01,138,7,285,Current
2025-02-01,138,8,379,Current
2025-02-01,138,9,621,Current
2025-02-01,138,10,579,Current
2025-02-01,138,11,490,Current
2025-02-01,138,12,426,Current
2025-02-01,138,13,216,Current
2025-02-01,138,14,393,Current
2025-02-01,138,15,329,Current
2025-02-01,140,1,709,Current
2025-02-01,140,2,320,Current
2025-02-01,140,3,531,Current
2025-02-01,140,4,446,Current
2025-02-01,140,5,326,Current
2025-02-01,140,6,385,Current
2025-02-01,140,7,330,Current
2025-02-01,140,8,283,Current
2025-02-01,140,9,589,Current
2025-02-01,140,10,483,Current
2025-02-01,140,11,458,Current
2025-02-01,140,12,454,Current
2025-02-01,140,13,189,Current
2025-02-01,140,14,367,Current
2025-02-01,140,15,300,Current
2025-03-01,101,2,734,Current
2025-03-01,101,3,1030,Current
2025-03-01,101,4,1400,Current
2025-03-01,101,5,589,Current
2025-03-01,101,6,814,Current
2025-03-01,101,7,646,Current
2025-03-01,101,8,650,Current
2025-03-01,101,9,1373,Current
2025-03-01,101,10,1279,Current
2025-03-01,101,11,1345,Current
2025-03-01,101,12,904,Current
2025-03-01,101,13,502,Current
2025-03-01,101,14,943,Current
2025-03-01,101,15,1100,Current
2025-03-01,102,1,1655,Current
2025-03-01,102,2,734,Current
2025-03-01,102,3,1001,Current
2025-03-01,102,4,1239,Current
2025-03-01,102,5,627,Current
2025-03-01,102,6,864,Current
2025-03-01,102,7,624,Current
2025-03-01,102,8,840,Current
2025-03-01,102,9,1478,Current
2025-03-01,102,10,1344,Current
2025-03-01,102,11,1220,Current
2025-03-01,102,12,1148,Current
2025-03-01,102,13,534,Current
2025-03-01,102,14,794,Current
2025-03-01,102,15,746,Current
2025-03-01,103,1,1476,Current
2025-03-01,103,2,594,Current
2025-03-01,103,3,894,Current
2025-03-01,103,4,1098,Current
2025-03-01,103,5,518,Current
2025-03-01,103,6,581,Current
2025-03-01,103,7,642,Current
2025-03-01,103,8,763,Current
2025-03-01,103,9,1373,Current
2025-03-01,103,10,1176,Current
2025-03-01,103,11,1021,Current
2025-03-01,103,12,847,Current
2025-03-01,103,13,516,Current
2025-03-01,103,14,785,Current
2025-03-01,103,15,577,Current
2025-03-01,104,1,1700,Current
2025-03-01,104,2,1012,Current
2025-03-01,104,3,1262,Current
2025-03-01,104,4,943,Current
2025-03-01,104,5,585,Current
2025-03-01,104,6,608,Current
2025-03-01,104,7,566,Current
2025-03-01,104,8,795,Current
2025-03-01,104,9,1477,Current
2025-03-01,104,10,1046,Current
2025-03-01,104,11,826,Current
2025-03-01,104,12,839,Current
2025-03-01,104,13,514,Current
2025-03-01,104,14,738,Current
2025-03-01,104,15,646,Current
2025-03-01,105,1,1426,Current
2025-03-01,105,2,931,Current
2025-03-01,105,3,933,Current
2025-03-01,105,4,1008,Current
2025-03-01,105,5,507,Current
2025-03-01,105,6,748,Current
2025-03-01,105,7,448,Current
2025-03-01,105,8,661,Current
2025-03-01,105,9,1191,Current
2025-03-01,105,10,840,Current
2025-03-01,105,11,1097,Current
2025-03-01,105,12,959,Current
2025-03-01,105,13,484,Current
2025-03-01,105,14,660,Current
2025-03-01,105,15,620,Current
2025-03-01,106,1,1432,Current
2025-03-01,106,2,643,Current
2025-03-01,106,3,1115,Current
2025-03-01,106,4,1581,Current
2025-03-01,106,5,495,Current
2025-03-01,106,6,574,Current
2025-03-01,106,7,438,Current
2025-03-01,106,8,640,Current
2025-03-01,106,9,1195,Current
2025-03-01,106,10,880,Current
2025-03-01,106,11,1160,Current
2025-03-01,106,12,1383,Current
2025-03-01,106,13,432,Current
2025-03-01,106,14,698,Current
2025-03-01,106,15,623,Current
2025-03-01,108,1,1467,Current
2025-03-01,108,2,759,Current
2025-03-01,108,3,1058,Current
2025-03-01,108,4,1109,Current
2025-03-01,108,5,593,Current
2025-03-01,108,6,621,Current
2025-03-01,108,7,532,Current
2025-03-01,108,8,701,Current
2025-03-01,108,9,1494,Current
2025-03-01,108,10,852,Current
2025-03-01,108,11,1154,Current
2025-03-01,108,12,1029,Current
2025-03-01,108,13,427,Current
2025-03-01,108,14,1443,Current
2025-03-01,108,15,702,Current
2025-03-01,109,1,2298,Current
2025-03-01,109,2,1044,Current
2025-03-01,109,3,709,Current
2025-03-01,109,4,706,Current
2025-03-01,109,5,937,Current
2025-03-01,109,6,873,Current
2025-03-01,109,7,415,Current
2025-03-01,109,8,585,Current
2025-03-01,109,9,1004,Current
2025-03-01,109,10,822,Current
2025-03-01,109,11,686,Current
2025-03-01,109,12,649,Current
2025-03-01,109,13,374,Current
2025-03-01,109,14,534,Current
2025-03-01,109,15,469,Current
2025-03-01,110,1,995,Current
2025-03-01,110,2,466,Current
2025-03-01,110,3,535,Current
2025-03-01,110,4,757,Current
2025-03-01,110,5,411,Current
2025-03-01,110,6,530,Current
2025-03-01,110,7,390,Current
2025-03-01,110,8,502,Current
2025-03-01,110,9,895,Current
2025-03-01,110,10,703,Current
2025-03-01,110,11,814,Current
2025-03-01,110,12,1483,Current
2025-03-01,110,13,225,Current
2025-03-01,110,14,485,Current
2025-03-01,110,15,453,Current
2025-03-01,111,1,974,Current
2025-03-01,111,2,478,Current
2025-03-01,111,3,1510,Current
2025-03-01,111,4,837,Current
2025-03-01,111,5,449,Current
2025-03-01,111,6,577,Current
2025-03-01,111,7,472,Current
2025-03-01,111,8,836,Current
2025-03-01,111,9,935,Current
2025-03-01,111,10,742,Current
2025-03-01,111,11,2010,Current
2025-03-01,111,12,684,Current
2025-03-01,111,13,917,Current
2025-03-01,111,14,571,Current
2025-03-01,111,15,529,Current
2025-03-01,112,1,2025,Current
2025-03-01,112,2,525,Current
2025-03-01,112,3,663,Current
2025-03-01,112,4,941,Current
2025-03-01,112,5,508,Current
2025-03-01,112,6,512,Current
2025-03-01,112,7,777,Current
2025-03-01,112,8,553,Current
2025-03-01,112,9,859,Current
2025-03-01,112,10,1061,Current
2025-03-01,112,11,1087,Current
2025-03-01,112,12,522,Current
2025-03-01,112,13,434,Current
2025-03-01,112,14,1264,Current
2025-03-01,112,15,536,Current
2025-03-01,113,1,2157,Current
2025-03-01,113,2,536,Current
2025-03-01,113,3,587,Current
2025-03-01,113,4,1565,Current
2025-03-01,113,5,747,Current
2025-03-01,113,6,864,Current
2025-03-01,113,7,800,Current
2025-03-01,113,8,492,Current
2025-03-01,113,9,871,Current
2025-03-01,113,10,1317,Current
2025-03-01,113,11,651,Current
2025-03-01,113,12,754,Current
2025-03-01,113,13,304,Current
2025-03-01,113,14,468,Current
2025-03-01,113,15,460,Current
2025-03-01,114,1,1091,Current
2025-03-01,114,2,1003,Current
2025-03-01,114,3,663,Current
2025-03-01,114,4,1799,Current
2025-03-01,114,5,483,Current
2025-03-01,114,6,890,Current
2025-03-01,114,7,352,Current
2025-03-01,114,8,1010,Current
2025-03-01,114,9,2521,Current
2025-03-01,114,10,698,Current
2025-03-01,114,11,921,Current
2025-03-01,114,12,555,Current
2025-03-01,114,13,896,Current
2025-03-01,114,14,449,Current
2025-03-01,114,15,1215,Current
2025-03-01,116,1,965,Current
2025-03-01,116,2,536,Current
2025-03-01,116,3,663,Current
2025-03-01,116,4,1557,Current
2025-03-01,116,5,596,Current
2025-03-01,116,6,493,Current
2025-03-01,116,7,343,Current
2025-03-01,116,8,460,Current
2025-03-01,116,9,744,Current
2025-03-01,116,10,718,Current
2025-03-01,116,11,894,Current
2025-03-01,116,12,1348,Current
2025-03-01,116,13,259,Current
2025-03-01,116,14,534,Current
2025-03-01,116,15,731,Current
2025-03-01,117,1,632,Current
2025-03-01,117,2,344,Current
2025-03-01,117,3,537,Current
2025-03-01,117,4,498,Current
2025-03-01,117,5,290,Current
2025-03-01,117,6,336,Current
2025-03-01,117,7,316,Current
2025-03-01,117,8,355,Current
2025-03-01,117,9,519,Current
2025-03-01,117,10,444,Current
2025-03-01,117,11,546,Current
2025-03-01,117,12,373,Current
2025-03-01,117,13,238,Current
2025-03-01,117,14,313,Current
2025-03-01,117,15,349,Current
2025-03-01,118,1,669,Current
2025-03-01,118,2,298,Current
2025-03-01,118,3,479,Current
2025-03-01,118,4,510,Current
2025-03-01,118,5,329,Current
2025-03-01,118,6,383,Current
2025-03-01,118,7,337,Current
2025-03-01,118,8,344,Current
2025-03-01,118,9,585,Current
2025-03-01,118,10,495,Current
2025-03-01,118,11,525,Current
2025-03-01,118,12,462,Current
2025-03-01,118,13,464,Current
2025-03-01,118,14,315,Current
2025-03-01,118,15,282,Current
2025-03-01,119,1,732,Current
2025-03-01,119,2,314,Current
2025-03-01,119,3,403,Current
2025-03-01,119,4,562,Current
2025-03-01,119,5,257,Current
2025-03-01,119,6,381,Current
2025-03-01,119,7,303,Current
2025-03-01,119,8,320,Current
2025-03-01,119,9,662,Current
2025-03-01,119,10,596,Current
2025-03-01,119,11,468,Current
2025-03-01,119,12,400,Current
2025-03-01,119,13,232,Current
2025-03-01,119,14,436,Current
2025-03-01,119,15,338,Current
2025-03-01,120,1,690,Current
2025-03-01,120,2,293,Current
2025-03-01,120,3,429,Current
2025-03-01,120,4,512,Current
2025-03-01,120,5,315,Current
2025-03-01,120,6,310,Current
2025-03-01,120,7,264,Current
2025-03-01,120,8,427,Current
2025-03-01,120,9,454,Current
2025-03-01,120,10,465,Current
2025-03-01,120,11,563,Current
2025-03-01,120,12,447,Current
2025-03-01,120,13,219,Current
2025-03-01,120,14,348,Current
2025-03-01,120,15,272,Current
2025-03-01,121,1,690,Current
2025-03-01,121,2,329,Current
2025-03-01,121,3,577,Current
2025-03-01,121,4,552,Current
2025-03-01,121,5,240,Current
2025-03-01,121,6,314,Current
2025-03-01,121,7,334,Current
2025-03-01,121,8,391,Current
2025-03-01,121,9,739,Current
2025-03-01,121,10,559,Current
2025-03-01,121,11,686,Current
2025-03-01,121,12,354,Current
2025-03-01,121,13,255,Current
2025-03-01,121,14,448,Current
2025-03-01,121,15,410,Current
2025-03-01,122,1,789,Current
2025-03-01,122,2,457,Current
2025-03-01,122,3,460,Current
2025-03-01,122,4,542,Current
2025-03-01,122,5,295,Current
2025-03-01,122,6,285,Current
2025-03-01,122,7,333,Current
2025-03-01,122,8,383,Current
2025-03-01,122,9,627,Current
2025-03-01,122,10,1001,Current
2025-03-01,122,11,753,Current
2025-03-01,122,12,688,Current
2025-03-01,122,13,230,Current
2025-03-01,122,14,443,Current
2025-03-01,122,15,391,Current
2025-03-01,124,1,743,Current
2025-03-01,124,2,359,Current
2025-03-01,124,3,413,Current
2025-03-01,124,4,520,Current
2025-03-01,124,5,228,Current
2025-03-01,124,6,296,Current
2025-03-01,124,7,305,Current
2025-03-01,124,8,329,Current
2025-03-01,124,9,611,Current
2025-03-01,124,10,484,Current
2025-03-01,124,11,556,Current
2025-03-01,124,12,429,Current
2025-03-01,124,13,215,Current
2025-03-01,124,14,317,Current
2025-03-01,124,15,292,Current
2025-03-01,125,1,475,Current
2025-03-01,125,2,244,Current
2025-03-01,125,3,364,Current
2025-03-01,125,4,371,Current
2025-03-01,125,5,243,Current
2025-03-01,125,6,204,Current
2025-03-01,125,7,238,Current
2025-03-01,125,8,313,Current
2025-03-01,125,9,362,Current
2025-03-01,125,10,435,Current
2025-03-01,125,11,397,Current
2025-03-01,125,12,332,Current
2025-03-01,125,13,158,Current
2025-03-01,125,14,294,Current
2025-03-01,125,15,225,Current
2025-03-01,126,1,473,Current
2025-03-01,126,2,298,Current
2025-03-01,126,3,357,Current
2025-03-01,126,4,438,Current
2025-03-01,126,5,339,Current
2025-03-01,126,6,244,Current
2025-03-01,126,7,186,Current
2025-03-01,126,8,290,Current
2025-03-01,126,9,445,Current
2025-03-01,126,10,327,Current
2025-03-01,126,11,339,Current
2025-03-01,126,12,337,Current
2025-03-01,126,13,175,Current
2025-03-01,126,14,279,Current
2025-03-01,126,15,244,Current
2025-03-01,127,1,835,Current
2025-03-01,127,2,253,Current
2025-03-01,127,3,498,Current
2025-03-01,127,4,500,Current
2025-03-01,127,5,268,Current
2025-03-01,127,6,257,Current
2025-03-01,127,7,225,Current
2025-03-01,127,8,320,Current
2025-03-01,127,9,519,Current
2025-03-01,127,10,428,Current
2025-03-01,127,11,457,Current
2025-03-01,127,12,507,Current
2025-03-01,127,13,179,Current
2025-03-01,127,14,362,Current
2025-03-01,127,15,275,Current
2025-03-01,128,1,608,Current
2025-03-01,128,2,252,Current
2025-03-01,128,3,378,Current
2025-03-01,128,4,458,Current
2025-03-01,128,5,336,Current
2025-03-01,128,6,344,Current
2025-03-01,128,7,227,Current
2025-03-01,128,8,345,Current
2025-03-01,128,9,481,Current
2025-03-01,128,10,401,Current
2025-03-01,128,11,382,Current
2025-03-01,128,12,313,Current
2025-03-01,128,13,214,Current
2025-03-01,128,14,353,Current
2025-03-01,128,15,336,Current
2025-03-01,129,1,639,Current
2025-03-01,129,2,268,Current
2025-03-01,129,3,367,Current
2025-03-01,129,4,448,Current
2025-03-01,129,5,221,Current
2025-03-01,129,6,263,Current
2025-03-01,129,7,227,Current
2025-03-01,129,8,270,Current
2025-03-01,129,9,577,Current
2025-03-01,129,10,446,Current
2025-03-01,129,11,473,Current
2025-03-01,129,12,347,Current
2025-03-01,129,13,160,Current
2025-03-01,129,14,309,Current
2025-03-01,129,15,226,Current
2025-03-01,130,1,539,Current
2025-03-01,130,2,313,Current
2025-03-01,130,3,355,Current
2025-03-01,130,4,358,Current
2025-03-01,130,5,216,Current
2025-03-01,130,6,263,Current
2025-03-01,130,7,227,Current
2025-03-01,130,8,255,Current
2025-03-01,130,9,525,Current
2025-03-01,130,10,477,Current
2025-03-01,130,11,519,Current
2025-03-01,130,12,422,Current
2025-03-01,130,13,178,Current
2025-03-01,130,14,300,Current
2025-03-01,130,15,264,Current
2025-03-01,132,1,621,Current
2025-03-01,132,2,283,Current
2025-03-01,132,3,435,Current
2025-03-01,132,4,539,Current
2025-03-01,132,5,283,Current
2025-03-01,132,6,346,Current
2025-03-01,132,7,210,Current
2025-03-01,132,8,295,Current
2025-03-01,132,9,592,Current
2025-03-01,132,10,478,Current
2025-03-01,132,11,527,Current
2025-03-01,132,12,363,Current
2025-03-01,132,13,203,Current
2025-03-01,132,14,296,Current
2025-03-01,132,15,311,Current
2025-03-01,133,1,766,Current
2025-03-01,133,2,353,Current
2025-03-01,133,3,742,Current
2025-03-01,133,4,553,Current
2025-03-01,133,5,246,Current
2025-03-01,133,6,362,Current
2025-03-01,133,7,392,Current
2025-03-01,133,8,381,Current
2025-03-01,133,9,716,Current
2025-03-01,133,10,627,Current
2025-03-01,133,11,587,Current
2025-03-01,133,12,455,Current
2025-03-01,133,13,190,Current
2025-03-01,133,14,443,Current
2025-03-01,133,15,322,Current
2025-03-01,134,1,709,Current
2025-03-01,134,2,387,Current
2025-03-01,134,3,600,Current
2025-03-01,134,4,599,Current
2025-03-01,134,5,276,Current
2025-03-01,134,6,407,Current
2025-03-01,134,7,285,Current
2025-03-01,134,8,338,Current
2025-03-01,134,9,778,Current
2025-03-01,134,10,576,Current
2025-03-01,134,11,442,Current
2025-03-01,134,12,412,Current
2025-03-01,134,13,362,Current
2025-03-01,134,14,449,Current
2025-03-01,134,15,462,Current
2025-03-01,135,1,513,Current
2025-03-01,135,2,322,Current
2025-03-01,135,3,757,Current
2025-03-01,135,4,462,Current
2025-03-01,135,5,255,Current
2025-03-01,135,6,257,Current
2025-03-01,135,7,278,Current
2025-03-01,135,8,338,Current
2025-03-01,135,9,612,Current
2025-03-01,135,10,432,Current
2025-03-01,135,11,469,Current
2025-03-01,135,12,349,Current
2025-03-01,135,13,169,Current
2025-03-01,135,14,305,Current
2025-03-01,135,15,303,Current
2025-03-01,136,1,611,Current
2025-03-01,136,2,305,Current
2025-03-01,136,3,428,Current
2025-03-01,136,4,750,Current
2025-03-01,136,5,276,Current
2025-03-01,136,6,313,Current
2025-03-01,136,7,302,Current
2025-03-01,136,8,273,Current
2025-03-01,136,9,510,Current
